#date,queriesUDP_IPV4,queriesTCP_IPv4,queriesTOTAL_IPv4,ratioTCP_IPv4,queriesUDP_IPV6,queriesTCP_IPv6,queriesTOTAL_IPv6,ratioTCP_IPv6
20150827,2700386222,12477404,2712863626,0.46,209230414,424930,209655344,0.2
20150828,2810467725,12762749,2823230474,0.45,201507043,417140,201924183,0.21
20150829,2597690178,12678505,2610368683,0.49,188915664,385353,189301017,0.2
20150830,2344274174,12471098,2356745272,0.53,186410043,390519,186800562,0.21
20150831,2719391930,14163264,2733555194,0.52,206325663,420464,206746127,0.2
20150901,3018303336,14385404,3032688740,0.47,212227384,429343,212656727,0.2
20150902,3013170067,15338437,3028508504,0.51,212265442,404997,212670439,0.19
20150903,2837273146,16264129,2853537275,0.57,212864339,418547,213282886,0.2
20150904,2696725425,14510683,2711236108,0.54,205812723,429248,206241971,0.21
20150905,2544192503,14559999,2558752502,0.57,187316120,390518,187706638,0.21
20150906,2558656238,13858823,2572515061,0.54,189608149,396117,190004266,0.21
20150907,2897474631,15379820,2912854451,0.53,205971839,407264,206379103,0.2
20150908,2971656228,16104844,2987761072,0.54,212877444,425005,213302449,0.2
20150909,3158518573,17797523,3176316096,0.56,214353800,430144,214783944,0.2
20150910,3149867510,17693311,3167560821,0.56,214661835,435548,215097383,0.2
20150911,2820939694,16705240,2837644934,0.59,214985727,430966,215416693,0.2
20150912,2855305564,14977597,2870283161,0.52,197159383,382014,197541397,0.19
20150913,2782835339,14048342,2796883681,0.5,193034012,387004,193421016,0.2
20150914,2810086003,15373891,2825459894,0.54,207585230,434359,208019589,0.21
20150915,2897167415,15646986,2912814401,0.54,218175112,454480,218629592,0.21
20150916,2996618973,15069129,3011688102,0.5,219017429,432140,219449569,0.2
20150917,2990469524,15824294,3006293818,0.53,221179550,467408,221646958,0.21
20150918,2737612869,15023058,2752635927,0.55,216251439,482789,216734228,0.22
20150919,2433746915,14104886,2447851801,0.58,204303824,463817,204767641,0.23
20150920,2666018892,14038365,2680057257,0.52,203688483,461851,204150334,0.23
20150921,2926379292,15129505,2941508797,0.51,220547034,503941,221050975,0.23
20150922,2873726488,15723886,2889450374,0.54,225960156,516461,226476617,0.23
20150923,2838387817,15588867,2853976684,0.55,227030162,489008,227519170,0.21
20150924,3005783541,15763599,3021547140,0.52,233804181,488759,234292940,0.21
